Event.Date,Make,Model,Aircraft.Type,Total.Passengers,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Fatal.Serious.Injury.Fraction,Aircraft.Destroyed_Clean,Number.of.Engines,Engine.Type,Weather.Condition,Purpose.of.flight,Broad.phase.of.flight
2004-12-29,Piper,PA-31P,Piper PA-31P,1.0,1.0,0.0,0.0,0.0,0.5,1.0,2.0,Reciprocating,VMC,Personal,Cruise
2005-01-03,Cessna,310J,Cessna 310J,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-01-03,Cessna,441,Cessna 441,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,Turbo Prop,IMC,Personal,Landing
2005-01-04,Cessna,172SP,Cessna 172SP,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-01-06,Champion,7FC,Champion 7FC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2005-01-07,Piper,PA-28-151,Piper PA-28-151,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-01-08,Piper,PA-28-161,Piper PA-28-161,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-01-09,Cessna,414A,Cessna 414A,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,Reciprocating,VMC,Business,Takeoff
2005-01-10,Cessna,180,Cessna 180,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Business,Landing
2005-01-12,Piper,PA-32R-300,Piper PA-32R-300,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Reciprocating,IMC,Personal,Climb
2005-01-13,Cessna,152,Cessna 152,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-01-14,Beech,95-B55,Beech 95-B55,1.0,1.0,0.0,0.0,0.0,0.5,0.0,2.0,Reciprocating,VMC,Personal,Takeoff
2005-01-17,Cessna,152,Cessna 152,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Approach
2005-01-19,Cessna,182J,Cessna 182J,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-01-19,Grumman,G-1159,Grumman G-1159,9.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,Turbo Jet,IMC,Business,Landing
2005-01-19,Cessna,421C,Cessna 421C,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Reciprocating,IMC,Personal,Landing
2005-01-21,Cessna,182,Cessna 182,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Go-around
2005-01-22,Piper,PA-19,Piper PA-19,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Taxi
2005-01-24,Cessna,172,Cessna 172,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Standing
2005-01-24,Maule,M-4-210C,Maule M-4-210C,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Cruise
2005-01-25,Cessna,182S,Cessna 182S,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-01-26,Cessna,172F,Cessna 172F,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-01-28,Cessna,310-J,Cessna 310-J,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Reciprocating,VMC,Business,Landing
2005-01-30,Cessna,182P,Cessna 182P,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-02-01,Cessna,172RG,Cessna 172RG,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-02-02,Cessna,172S,Cessna 172S,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-02-03,Cessna,172N,Cessna 172N,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-02-04,Cessna,182G,Cessna 182G,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Cruise
2005-02-05,Cessna,152,Cessna 152,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-02-07,Cessna,172P,Cessna 172P,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-02-09,Piper,PA-18-150,Piper PA-18-150,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-02-10,Piper,PA-28-161,Piper PA-28-161,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-02-13,Beech,BE77,Beech BE77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Cruise
2005-02-14,Aeronca,7EC,Aeronca 7EC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-02-16,Piper,PA-28-161,Piper PA-28-161,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-02-18,Piper,PA-22,Piper PA-22,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-02-21,Cessna,172,Cessna 172,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-02-25,Grumman,G-164A,Grumman G-164A,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Cruise
2005-02-26,Cessna,172K,Cessna 172K,2.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-02-26,Cessna,177RG,Cessna 177RG,2.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,1.0,Reciprocating,VMC,Positioning,Takeoff
2005-02-27,Piper,PA-32-301,Piper PA-32-301,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Standing
2005-03-02,Boeing,777-200,Boeing 777-200,214.0,0.0,0.0,0.0,214.0,0.0,0.0,2.0,Turbo Fan,VMC,Unknown,Takeoff
2005-03-02,Cessna,305A,Cessna 305A,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-03-02,Cessna,172,Cessna 172,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-03-02,Air Tractor,AT-402,Air Tractor AT-402,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Turbo Prop,VMC,Aerial Application,Maneuvering
2005-03-02,Air Tractor,AT-602,Air Tractor AT-602,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Turbo Prop,VMC,Aerial Application,Takeoff
2005-03-03,Cessna,172,Cessna 172,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-03-03,Bellanca,17-30A,Bellanca 17-30A,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Reciprocating,VMC,Personal,Cruise
2005-03-05,Cessna,172H,Cessna 172H,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2005-03-06,Piper,PA-44-180,Piper PA-44-180,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Reciprocating,VMC,Instructional,Landing
2005-03-06,Piper,PA-28-140,Piper PA-28-140,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2005-03-07,Cessna,172B,Cessna 172B,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Taxi
2005-03-10,Grumman,G-164A,Grumman G-164A,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Aerial Application,Landing
2005-03-11,Cessna,172A,Cessna 172A,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-03-12,Cessna,172,Cessna 172,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Taxi
2005-03-12,Cessna,TU206G,Cessna TU206G,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Approach
2005-03-12,Cessna,172P,Cessna 172P,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Reciprocating,VMC,Personal,Landing
2005-03-13,Cessna,182A,Cessna 182A,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Approach
2005-03-13,Cessna,180A,Cessna 180A,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-03-15,Beech,A36,Beech A36,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Takeoff
2005-03-18,Air Tractor,AT-602,Air Tractor AT-602,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Turbo Prop,VMC,Aerial Application,Takeoff
2005-03-18,Cessna,172M,Cessna 172M,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Approach
2005-03-18,Cessna,172N,Cessna 172N,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-03-18,Cessna,175,Cessna 175,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Positioning,Descent
2005-03-19,Cessna,150L,Cessna 150L,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-03-19,Cessna,172,Cessna 172,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Cruise
2005-03-19,Piper,PA28-151,Piper PA28-151,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Climb
2005-03-19,Piper,PA-18,Piper PA-18,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2005-03-22,Piper,PA-18-150,Piper PA-18-150,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-03-25,Piper,PA-23-250,Piper PA-23-250,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Reciprocating,VMC,Personal,Landing
2005-03-26,Cessna,172,Cessna 172,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-03-28,Piper,PA-32-300,Piper PA-32-300,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,Reciprocating,IMC,Personal,Climb
2005-03-30,Piper,PA-28-180,Piper PA-28-180,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Approach
2005-03-30,Cessna,172L,Cessna 172L,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-03-30,Cessna,152,Cessna 152,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-04-01,Cessna,172N,Cessna 172N,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-04-02,Beech,D50C,Beech D50C,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Reciprocating,VMC,Personal,Takeoff
2005-04-02,Cessna,152,Cessna 152,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-04-03,Cessna,A188B,Cessna A188B,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Aerial Application,Takeoff
2005-04-03,Cessna,172L,Cessna 172L,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-04-03,Cessna,310J,Cessna 310J,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Reciprocating,VMC,Personal,Landing
2005-04-03,Piper,PA-18,Piper PA-18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-04-04,Piper,PA-28-140,Piper PA-28-140,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-04-07,Cessna,172R,Cessna 172R,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Taxi
2005-04-08,Cessna,152,Cessna 152,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-04-08,Cessna,182M,Cessna 182M,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,Reciprocating,VMC,Business,Landing
2005-04-08,Cessna,172P,Cessna 172P,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Go-around
2005-04-08,Piper,PA-32RT-300,Piper PA-32RT-300,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Cruise
2005-04-09,Cessna,172,Cessna 172,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Approach
2005-04-09,Cessna,150,Cessna 150,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Standing
2005-04-09,Champion,7ECA,Champion 7ECA,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2005-04-10,Maule,MA-7-235C,Maule MA-7-235C,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-04-10,Mooney,M20M,Mooney M20M,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,IMC,Business,Cruise
2005-04-10,Cessna,180,Cessna 180,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-04-12,Cessna,172S,Cessna 172S,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Takeoff
2005-04-13,Cessna,337 B,Cessna 337 B,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Reciprocating,VMC,Personal,Takeoff
2005-04-13,Cessna,172,Cessna 172,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-04-15,Piper,PA-28-140,Piper PA-28-140,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Cruise
2005-04-15,Beech,J35,Beech J35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Climb
2005-04-15,Cessna,U206E,Cessna U206E,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Positioning,Landing
2005-04-16,Cessna,172B,Cessna 172B,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Approach
2005-04-17,Cessna,172N,Cessna 172N,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-04-17,Cessna,172H,Cessna 172H,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Cruise
2005-04-17,Cessna,A185E,Cessna A185E,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-04-18,Aeronca,7AC,Aeronca 7AC,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-04-18,Piper,PA-22-160,Piper PA-22-160,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-04-23,Cessna,180,Cessna 180,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-04-25,Bellanca,8GCBC,Bellanca 8GCBC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Other Work Use,Landing
2005-04-25,Piper,PA-28-161,Piper PA-28-161,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Takeoff
2005-04-25,Cessna,180,Cessna 180,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-04-25,Boeing,737-282,Boeing 737-282,98.0,0.0,0.0,0.0,98.0,0.0,0.0,2.0,Turbo Jet,VMC,Unknown,Taxi
2005-04-26,Cessna,172N,Cessna 172N,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Takeoff
2005-04-26,Cessna,170,Cessna 170,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Taxi
2005-04-26,Cessna,180,Cessna 180,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-04-27,Cessna,150L,Cessna 150L,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-04-27,Piper,PA-28-140,Piper PA-28-140,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Approach
2005-04-28,Piper,PA32-301,Piper PA32-301,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2005-04-29,Bellanca,7GCBC,Bellanca 7GCBC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-04-30,Cessna,150F,Cessna 150F,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Cruise
2005-05-01,Boeing,B75N1,Boeing B75N1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-05-02,Cessna,172SP,Cessna 172SP,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-05-04,Cessna,152,Cessna 152,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Taxi
2005-05-06,Piper,PA-28-180,Piper PA-28-180,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Descent
2005-05-06,Cessna,182R,Cessna 182R,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2005-05-07,Piper,PA-28-140,Piper PA-28-140,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,Reciprocating,VMC,Personal,Cruise
2005-05-10,Piper,PA-12,Piper PA-12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-05-10,Cessna,172H,Cessna 172H,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-05-10,Champion,7ECA,Champion 7ECA,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,Reciprocating,VMC,Personal,Takeoff
2005-05-11,Cessna,172P,Cessna 172P,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-05-12,Boeing,717-200,Boeing 717-200,80.0,0.0,0.0,0.0,80.0,0.0,0.0,2.0,Turbo Fan,IMC,Unknown,Climb
2005-05-14,Piper,PA-28R-200,Piper PA-28R-200,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-05-14,Beech,C23 Sundowner,Beech C23 Sundowner,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-05-14,Cessna,210L,Cessna 210L,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-05-15,Piper,J4E,Piper J4E,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2005-05-15,Piper,PA-18,Piper PA-18,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-05-17,Piper,PA-34-220T,Piper PA-34-220T,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,Reciprocating,VMC,Instructional,Takeoff
2005-05-17,Beech,BE-55,Beech BE-55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-05-18,Cessna,R182,Cessna R182,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Maneuvering
2005-05-19,Piper,PA-32-260,Piper PA-32-260,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-05-20,Cessna,172R,Cessna 172R,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-05-20,Piper,PA-28-181,Piper PA-28-181,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Taxi
2005-05-21,Bellanca,17-30A,Bellanca 17-30A,2.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,1.0,Reciprocating,VMC,Personal,Approach
2005-05-21,Cessna,172S,Cessna 172S,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-05-22,Cessna,182P,Cessna 182P,2.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,Reciprocating,VMC,Instructional,Takeoff
2005-05-22,Cessna,C-172M,Cessna C-172M,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-05-23,Beech,BE-36,Beech BE-36,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Approach
2005-05-23,Piper,PA-18,Piper PA-18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Unknown,Landing
2005-05-24,Cessna,152,Cessna 152,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Cruise
2005-05-24,Cessna,210L,Cessna 210L,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Climb
2005-05-24,Grumman,164-B,Grumman 164-B,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Turbo Prop,VMC,Aerial Application,Takeoff
2005-05-24,Air Tractor,AT-402A,Air Tractor AT-402A,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Turbo Prop,VMC,Aerial Application,Takeoff
2005-05-25,Cessna,150F,Cessna 150F,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-05-26,Cessna,172,Cessna 172,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Climb
2005-05-26,Piper,PA-31-310,Piper PA-31-310,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Reciprocating,VMC,Positioning,Landing
2005-05-28,Cessna,172R,Cessna 172R,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-05-28,Beech,F33A,Beech F33A,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-05-28,Cessna,172R,Cessna 172R,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Go-around
2005-05-30,Cessna,172N,Cessna 172N,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-05-30,Cessna,182F,Cessna 182F,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-05-30,Cessna,TU206G,Cessna TU206G,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-06-01,Cessna,150G,Cessna 150G,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-06-02,Piper,PA-46-350P,Piper PA-46-350P,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,,Unknown,Unknown
2005-06-03,Cessna,172,Cessna 172,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,IMC,Personal,Descent
2005-06-05,Boeing,A75N-1,Boeing A75N-1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2005-06-05,Piper,PA-25-235,Piper PA-25-235,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Glider Tow,Descent
2005-06-07,Piper,PA-22-150,Piper PA-22-150,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-06-07,Cessna,150G,Cessna 150G,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2005-06-08,Cessna,150H,Cessna 150H,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-06-08,Piper,PA-18A-150,Piper PA-18A-150,2.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2005-06-10,Cessna,A188B,Cessna A188B,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Aerial Application,Maneuvering
2005-06-10,Cessna,152,Cessna 152,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2005-06-11,Cessna,172R,Cessna 172R,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Landing
2005-06-11,Cessna,A188B,Cessna A188B,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Aerial Application,Maneuvering
2005-06-11,Piper,PA-18,Piper PA-18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Standing
2005-06-12,Piper,PA-25-260,Piper PA-25-260,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Aerial Application,Landing
2005-06-12,Cessna,172N,Cessna 172N,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2005-06-12,Cessna,170B,Cessna 170B,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Landing
2005-06-15,Cessna,152,Cessna 152,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Unknown,Landing
2005-06-15,Cessna,177B,Cessna 177B,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Takeoff
2005-06-15,Cessna,A188B,Cessna A188B,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Aerial Application,Takeoff
